dates,campaign_id,campaign_name,campaign_start_date,creative_name,ad_id,total_spent,impressions,clicks,click_through_rate,leads,platform,ad_set_name,ad_set_id,is_total_spent_outlier,is_impressions_outlier,is_clicks_outlier,is_leads_outlier,cpl,cpc,day_of_week,month,conversion_rate,campaign_duration_days,platform_month
2024-12-31,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,Urgency_Creative_Static_101224,120214948881700494,48.31,380.0,3.0,0.013157894699999999,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,16.103333333333335,Tuesday,December,0.0,42,facebook_december
2024-12-31,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,Urgency_Creative_Static_101224,120214948745500494,112.57,1142.0,2.0,0.0043782837,0.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,False,0.0,56.285,Tuesday,December,0.0,47,facebook_december
2024-12-31,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,Urgency_Creative_Static_101224,120214948559760494,137.03,980.0,3.0,0.0071428570999999995,0.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,0.0,45.67666666666667,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,Urgency_Creative_Static_101224,120214948645160494,45.51,539.0,2.0,0.0074211503,0.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,0.0,22.755,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,India's_First_Tech_MBA_Static_021124,120214397114260494,120.36,2379.0,3.0,0.0037831020999999996,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,40.12,Tuesday,December,0.0,42,facebook_december
2024-12-31,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,1.2_Cr_Static_021124,120214397143800494,106.72,1525.0,1.0,0.0072131148,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,106.72,Tuesday,December,0.0,42,facebook_december
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,Drive_Innovation_Static_021124,120214054895530494,19.28,300.0,1.0,0.006666666700000001,0.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,0.0,19.28,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214215049200494,mba_tech_c2_wc-1_111124,2024-11-12,Drive_Innovation_Static_021124,120214215289500494,51.13,96.0,8.0,0.125,0.0,facebook,Open_Targetting,1.2021421504932048e+17,False,False,False,False,0.0,6.39125,Tuesday,December,0.0,49,facebook_december
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214055088110494,1063.25,20334.0,86.0,0.0053113013,0.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,0.0,12.363372093023257,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,Drive_Innovation_Static_021124,120214055088080494,22.67,581.0,2.0,0.0068846816,0.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,0.0,11.335,Tuesday,December,0.0,56,facebook_december
2024-12-31,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-1_201224,120215206983880494,205.57,3054.0,6.0,0.0049115914,0.0,facebook,CAT_Interest_India_201224,1.2021520698387048e+17,False,False,False,False,0.0,34.26166666666666,Tuesday,December,0.0,11,facebook_december
2024-12-31,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-1_201224,120215208712540494,321.54,3914.0,14.0,0.0043433827000000005,0.0,facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,False,False,False,False,0.0,22.967142857142857,Tuesday,December,0.0,11,facebook_december
2024-12-31,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,MBA_CAT_Static-1_201224,120215294213670494,18.5,235.0,1.0,0.012765957400000002,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,18.5,Tuesday,December,0.0,42,facebook_december
2024-12-31,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-2_201224,120215289245910494,251.3,2154.0,9.0,0.0064995357,0.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,0.0,27.922222222222224,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-4_201224,120215291159500494,142.29,2595.0,7.0,0.0034682081,0.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,0.0,20.327142857142857,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-3_201224,120215290332090494,44.54,620.0,2.0,0.0048387097,0.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,0.0,22.27,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-2_201224,120215289799210494,52.59,615.0,2.0,0.0048780488,0.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,0.0,26.295,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-3_201224,120215289380460494,41.86,372.0,4.0,0.0161290323,0.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,0.0,10.465,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-1_201224,120215289145620494,28.34,211.0,1.0,0.009478673,0.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,0.0,28.34,Tuesday,December,0.0,56,facebook_december
2024-12-31,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-3_201224,120215208712570494,177.25,1981.0,5.0,0.0030287733,0.0,facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,False,False,False,False,0.0,35.45,Tuesday,December,0.0,11,facebook_december
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-1_201224,120215286824930494,55.27,1302.0,2.0,0.0030721966,0.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,0.0,27.635,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-2_201224,120215286847060494,19.0,246.0,1.0,0.008130081300000001,0.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,0.0,19.0,Tuesday,December,0.0,56,facebook_december
2025-01-12,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-4_201224,120215208712550494,211.92,1879.0,5.0,0.0047897818,0.0,facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,False,False,False,False,0.0,42.384,Sunday,January,0.0,23,facebook_january
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-1_201224,120215286618090494,40.29,554.0,3.0,0.0126353791,0.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,0.0,13.43,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-4_201224,120215286775010494,39.39,735.0,2.0,0.0068027211,0.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,0.0,19.695,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,MBA_CAT_Static-1_201224,120215283701780494,51.04,869.0,3.0,0.006904487900000001,0.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,0.0,17.013333333333332,Tuesday,December,0.0,57,facebook_december
2024-12-31,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,MBA_CAT_Static-3_201224,120215284181330494,64.42,821.0,2.0,0.0060901340000000005,0.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,0.0,32.21,Tuesday,December,0.0,57,facebook_december
2024-12-31,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,MBA_CAT_Static-4_201224,120215284216840494,34.2,517.0,2.0,0.003868472,0.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,0.0,17.1,Tuesday,December,0.0,57,facebook_december
2024-12-31,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-4_201224,120215208712550494,377.1,4905.0,9.0,0.0040774719999999995,0.0,facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,False,False,False,False,0.0,41.900000000000006,Tuesday,December,0.0,11,facebook_december
2025-01-01,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,MBA_CAT_Static-3_201224,120215294323520494,1.99,27.0,0.0,0.0,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,0.0,Wednesday,January,0.0,43,facebook_january
2025-01-01,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,MBA_CAT_Static-4_201224,120215293414610494,1.64,46.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,False,0.0,0.0,Wednesday,January,0.0,48,facebook_january
2025-01-01,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,MBA_CAT_Static-1_201224,120215292410180494,4.49,86.0,0.0,0.011627907,0.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,False,0.0,0.0,Wednesday,January,0.0,48,facebook_january
2025-01-01,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-3_201224,120215289380460494,16.14,346.0,0.0,0.0,0.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,0.0,0.0,Wednesday,January,0.0,57,facebook_january
2025-01-01,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,MBA_CAT_Static-3_201224,120215284181330494,50.0,944.0,0.0,0.0074152542,0.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,0.0,0.0,Wednesday,January,0.0,58,facebook_january
2025-01-01,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,MBA_CAT_Static-1_201224,120215294213670494,28.52,358.0,0.0,0.0055865922000000005,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,0.0,Wednesday,January,0.0,43,facebook_january
2024-12-31,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,MBA_CAT_Static-3_201224,120215294323520494,1.6,33.0,0.0,0.0,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,0.0,Tuesday,December,0.0,42,facebook_december
2024-12-31,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,MBA_CAT_Static-4_201224,120215294395890494,44.54,776.0,0.0,0.0038659793999999996,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,0.0,Tuesday,December,0.0,42,facebook_december
2024-12-31,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,MBA_CAT_Static-4_201224,120215293414610494,3.08,41.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,False,0.0,0.0,Tuesday,December,0.0,47,facebook_december
2024-12-31,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,MBA_CAT_Static-3_201224,120215293307880494,2.0,42.0,0.0,0.0238095238,0.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,False,0.0,0.0,Tuesday,December,0.0,47,facebook_december
2024-12-31,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,MBA_CAT_Static-1_201224,120215292410180494,14.72,105.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,False,0.0,0.0,Tuesday,December,0.0,47,facebook_december
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-3_201224,120215286863470494,9.57,141.0,0.0,0.0,0.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,0.0,0.0,Tuesday,December,0.0,56,facebook_december
2025-01-12,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-2_201224,120215286703090494,77.61,1715.0,2.0,0.0023323615,0.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,0.0,38.805,Sunday,January,0.0,68,facebook_january
2025-01-12,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-4_201224,120215287102120494,120.29,1901.0,5.0,0.010520778500000001,0.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,0.0,24.058,Sunday,January,0.0,68,facebook_january
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-4_201224,120215287102120494,37.79,775.0,0.0,0.0077419355,0.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,0.0,0.0,Tuesday,December,0.0,56,facebook_december
2024-12-31,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-3_201224,120215286736520494,25.51,329.0,0.0,0.0030395137,0.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,0.0,0.0,Tuesday,December,0.0,56,facebook_december
2025-01-02,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,1.2_Cr_Static_200924,120212285781150229,10341.67,91678.0,233.0,0.0042649272,29.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,True,True,True,True,356.6093103448276,44.384849785407724,Thursday,January,0.12446351931330472,103,facebook_january
2025-01-02,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Any_Function_Any_Field_Static_200924,120212285633300229,845.64,2253.0,7.0,0.0066577896,5.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,169.128,120.80571428571429,Thursday,January,0.7142857142857143,103,facebook_january
2025-01-02,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,India's_First_Tech_MBA_Static_200924,120212285739390229,2243.38,16752.0,68.0,0.0057903534,8.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,True,False,False,False,280.4225,32.99088235294118,Thursday,January,0.11764705882352941,103,facebook_january
2025-01-02,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,1.2_Cr_Static_200924,120212409341690229,6840.05,84731.0,228.0,0.0039182826,9.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,True,True,True,False,760.0055555555556,30.000219298245614,Thursday,January,0.039473684210526314,98,facebook_january
2025-01-02,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Regula_VS_Tech_Static_240924,120212409196250229,1042.54,8412.0,22.0,0.0049928673,1.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,1042.54,47.38818181818181,Thursday,January,0.045454545454545456,98,facebook_january
2025-01-02,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,India's_First_Tech_MBA_Static_200924,120212409290100229,3154.96,42090.0,153.0,0.0047517225000000005,6.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,True,True,True,False,525.8266666666667,20.62065359477124,Thursday,January,0.0392156862745098,98,facebook_january
2025-01-02,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Drive_Innovation_Static_240924,120212409232300229,1415.55,16951.0,42.0,0.0047194856,4.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,353.8875,33.70357142857143,Thursday,January,0.09523809523809523,98,facebook_january
2025-01-02,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,1.2_Cr_Static_021124,120214005200610494,3234.73,37082.0,73.0,0.0032360714000000002,12.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,True,True,False,True,269.56083333333333,44.3113698630137,Thursday,January,0.1643835616438356,59,facebook_january
2025-01-11,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-2_201224,120215286847060494,8.64,146.0,1.0,0.0136986301,0.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,0.0,8.64,Saturday,January,0.0,67,facebook_january
2025-01-02,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-2_201224,120215208712580494,2446.36,30508.0,64.0,0.0037367247999999997,6.0,facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,True,True,False,False,407.7266666666667,38.224375,Thursday,January,0.09375,13,facebook_january
2025-01-11,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-4_201224,120215287102120494,72.69,1051.0,4.0,0.0057088487,0.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,0.0,18.1725,Saturday,January,0.0,67,facebook_january
2025-01-11,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,MBA_CAT_Static-1_201224,120215283701780494,41.56,398.0,1.0,0.0025125628,0.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,0.0,41.56,Saturday,January,0.0,68,facebook_january
2025-01-02,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,MBA_CAT_Static-2_201224,120215286703090494,269.8,8210.0,18.0,0.0029232643,1.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,269.8,14.988888888888889,Thursday,January,0.05555555555555555,58,facebook_january
2025-01-02,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-2_201224,120215289245910494,237.29,2964.0,7.0,0.004048583,1.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,237.29,33.89857142857143,Thursday,January,0.14285714285714285,58,facebook_january
2025-01-02,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-3_201224,120215289380460494,225.19,656.0,2.0,0.0076219512,1.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,225.19,112.595,Thursday,January,0.5,58,facebook_january
2025-01-02,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-3_201224,120215290332090494,235.9,1202.0,3.0,0.003327787,1.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,235.9,78.63333333333334,Thursday,January,0.3333333333333333,58,facebook_january
2025-01-05,340786476,mbatech_c2_leadgen-2_240924,2024-09-24,Drive_Innovation_Static-8_240924,524529896,278.09,854.0,7.0,0.008199999999999999,0.0,linkedin,,,False,False,False,False,0.0,39.72714285714285,Sunday,January,0.0,103,linkedin_january
2025-01-03,350165056,mbatech_c2_leadgen-3_061124,2024-11-06,Regula_VS_Tech_Static-7_240924,560456956,0.0,1782.0,17.0,0.0095,1.0,linkedin,,,False,False,False,False,0.0,0.0,Friday,January,0.058823529411764705,58,linkedin_january
2025-01-04,350165056,mbatech_c2_leadgen-3_061124,2024-11-06,Regula_VS_Tech_Static-7_240924,560456956,0.0,1306.0,18.0,0.0138,1.0,linkedin,,,False,False,False,False,0.0,0.0,Saturday,January,0.05555555555555555,59,linkedin_january
2025-01-05,350165056,mbatech_c2_leadgen-3_061124,2024-11-06,Regula_VS_Tech_Static-7_240924,560456956,0.0,1162.0,22.0,0.0189,1.0,linkedin,,,False,False,False,False,0.0,0.0,Sunday,January,0.045454545454545456,60,linkedin_january
2025-01-03,350165056,mbatech_c2_leadgen-3_061124,2024-11-06,MBA_1.2_Cr_Static-5_240924,560499796,0.0,1286.0,18.0,0.013999999999999999,3.0,linkedin,,,False,False,False,False,0.0,0.0,Friday,January,0.16666666666666666,58,linkedin_january
2025-01-04,350165056,mbatech_c2_leadgen-3_061124,2024-11-06,MBA_1.2_Cr_Static-5_240924,560499796,0.0,1068.0,17.0,0.0159,2.0,linkedin,,,False,False,False,False,0.0,0.0,Saturday,January,0.11764705882352941,59,linkedin_january
2025-01-05,350165056,mbatech_c2_leadgen-3_061124,2024-11-06,MBA_1.2_Cr_Static-5_240924,560499796,0.0,1280.0,20.0,0.015600000000000001,4.0,linkedin,,,False,False,False,False,0.0,0.0,Sunday,January,0.2,60,linkedin_january
2025-01-03,356679996,mbatech_c2_leadgen-4_061224,2024-12-06,MBA_1.2_Cr_Static-5_240924,578198576,0.0,8835.0,43.0,0.0049,3.0,linkedin,,,False,False,False,False,0.0,0.0,Friday,January,0.06976744186046512,28,linkedin_january
2025-01-05,356679996,mbatech_c2_leadgen-4_061224,2024-12-06,MBA_1.2_Cr_Static-5_240924,578198576,0.0,17314.0,86.0,0.005,4.0,linkedin,,,False,False,False,False,0.0,0.0,Sunday,January,0.046511627906976744,30,linkedin_january
2025-01-03,356679996,mbatech_c2_leadgen-4_061224,2024-12-06,India's_First_Tech_MBA_Static-4_200924,578226036,187.82,1238.0,2.0,0.0016,0.0,linkedin,,,False,False,False,False,0.0,93.91,Friday,January,0.0,28,linkedin_january
2025-01-04,356679996,mbatech_c2_leadgen-4_061224,2024-12-06,India's_First_Tech_MBA_Static-4_200924,578226036,111.76,908.0,4.0,0.0044,0.0,linkedin,,,False,False,False,False,0.0,27.94,Saturday,January,0.0,29,linkedin_january
2025-01-05,356679996,mbatech_c2_leadgen-4_061224,2024-12-06,India's_First_Tech_MBA_Static-4_200924,578226036,115.02,1246.0,9.0,0.0072,0.0,linkedin,,,False,False,False,False,0.0,12.78,Sunday,January,0.0,30,linkedin_january
2025-01-03,356679996,mbatech_c2_leadgen-4_061224,2024-12-06,Regula_VS_Tech_Static-7_240924,578262146,0.0,23332.0,119.0,0.0051,5.0,linkedin,,,False,False,True,False,0.0,0.0,Friday,January,0.04201680672268908,28,linkedin_january
2025-01-04,356679996,mbatech_c2_leadgen-4_061224,2024-12-06,Regula_VS_Tech_Static-7_240924,578262146,0.0,14950.0,71.0,0.0048,2.0,linkedin,,,False,False,False,False,0.0,0.0,Saturday,January,0.028169014084507043,29,linkedin_january
2025-01-05,356679996,mbatech_c2_leadgen-4_061224,2024-12-06,Regula_VS_Tech_Static-7_240924,578262146,0.0,22966.0,89.0,0.0039000000000000003,5.0,linkedin,,,False,False,False,False,0.0,0.0,Sunday,January,0.056179775280898875,30,linkedin_january
2025-01-02,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,MBA_CAT_Static-2_201224,120215293194320494,1158.35,26256.0,56.0,0.0033897014,8.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,True,False,False,144.79375,20.68482142857143,Thursday,January,0.14285714285714285,49,facebook_january
2025-01-11,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,MBA_CAT_Static-4_201224,120215284216840494,18.37,105.0,1.0,0.009523809500000001,0.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,0.0,18.37,Saturday,January,0.0,68,facebook_january
2025-01-02,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,MBA_CAT_Static-4_201224,120215294395890494,70.77,1324.0,2.0,0.0060422960999999996,1.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,70.77,35.385,Thursday,January,0.5,44,facebook_january
2025-01-02,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,MBA_CAT_Static-2_201224,120215294233820494,1060.59,14022.0,28.0,0.0033518756,3.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,353.53,37.878214285714286,Thursday,January,0.10714285714285714,44,facebook_january
2025-01-02,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-4_201224,120215208712550494,959.86,12398.0,25.0,0.0062913373,1.0,facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,False,False,False,False,959.86,38.3944,Thursday,January,0.04,13,facebook_january
2025-01-02,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-1_201224,120215208712540494,528.05,6834.0,24.0,0.0057067603,2.0,facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,False,False,False,False,264.025,22.00208333333333,Thursday,January,0.08333333333333333,13,facebook_january
2025-01-11,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-2_201224,120215289245910494,78.82,749.0,2.0,0.005340453899999999,0.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,0.0,39.41,Saturday,January,0.0,67,facebook_january
2025-01-02,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,1.2_Cr_Static_021124,120214054895510494,1215.02,23165.0,58.0,0.0044031945,3.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,405.00666666666666,20.948620689655172,Thursday,January,0.05172413793103448,58,facebook_january
2025-01-02,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214055088110494,1086.46,27543.0,107.0,0.0046835856999999995,2.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,True,False,False,543.23,10.153831775700935,Thursday,January,0.018691588785046728,58,facebook_january
2025-01-11,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-1_201224,120215289755560494,59.17,758.0,4.0,0.0092348285,0.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,0.0,14.7925,Saturday,January,0.0,67,facebook_january
2025-01-02,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,1.2_Cr_Static_021124,120214056043120494,4220.72,70939.0,142.0,0.0032140289999999998,21.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,True,True,True,True,200.98666666666668,29.723380281690144,Thursday,January,0.14788732394366197,58,facebook_january
